state,district_number,year,democratic_vote_percentage,republican_vote_percentage,efficiency_gap,bias
TEXAS,8,2018,25.3,74.7,-0.022,-0.106
TEXAS,9,2018,100.0,0.0,-0.022,-0.106
TEXAS,10,2018,47.82,52.18,-0.022,-0.106
TEXAS,11,2018,18.7,81.3,-0.022,-0.106
TEXAS,12,2018,34.53,65.47,-0.022,-0.106
TEXAS,13,2018,17.19,82.81,-0.022,-0.106
TEXAS,14,2018,39.89,60.11,-0.022,-0.106
TEXAS,15,2018,60.63,39.37,-0.022,-0.106
TEXAS,16,2018,71.7,28.3,-0.022,-0.106
TEXAS,17,2018,42.11,57.89,-0.022,-0.106
TEXAS,18,2018,78.33,21.67,-0.022,-0.106
TEXAS,19,2018,24.77,75.23,-0.022,-0.106
TEXAS,20,2018,100.0,0.0,-0.022,-0.106
TEXAS,21,2018,48.67,51.33,-0.022,-0.106
TEXAS,22,2018,47.49,52.51,-0.022,-0.106
TEXAS,23,2018,49.77,50.23,-0.022,-0.106
TEXAS,24,2018,48.44,51.56,-0.022,-0.106
TEXAS,25,2018,45.55,54.45,-0.022,-0.106
TEXAS,26,2018,39.66,60.34,-0.022,-0.106
TEXAS,27,2018,37.77,62.23,-0.022,-0.106
TEXAS,28,2018,100.0,0.0,-0.022,-0.106
TEXAS,29,2018,75.84,24.16,-0.022,-0.106
TEXAS,30,2018,100.0,0.0,-0.022,-0.106
TEXAS,31,2018,48.52,51.48,-0.022,-0.106
TEXAS,32,2018,53.32,46.68,-0.022,-0.106
TEXAS,33,2018,77.66,22.34,-0.022,-0.106
TEXAS,34,2018,59.99,40.01,-0.022,-0.106
TEXAS,35,2018,73.23,26.77,-0.022,-0.106
TEXAS,36,2018,27.44,72.56,-0.022,-0.106
VIRGINIA,1,2018,44.76,55.24,-0.006,-0.059
VIRGINIA,2,2018,51.12,48.88,-0.006,-0.059
VIRGINIA,3,2018,100.0,0.0,-0.006,-0.059
VIRGINIA,4,2018,63.53,36.47,-0.006,-0.059
VIRGINIA,5,2018,46.73,53.27,-0.006,-0.059
VIRGINIA,6,2018,40.25,59.75,-0.006,-0.059
VIRGINIA,7,2018,50.98,49.02,-0.006,-0.059
VIRGINIA,8,2018,76.27,23.73,-0.006,-0.059
VIRGINIA,9,2018,34.78,65.22,-0.006,-0.059
VIRGINIA,10,2018,56.2,43.8,-0.006,-0.059
VIRGINIA,11,2018,72.53,27.47,-0.006,-0.059
WASHINGTON,1,2018,59.27,40.73,0.015,0.033
WASHINGTON,2,2018,100.0,0.0,0.015,0.033
WASHINGTON,3,2018,47.33,52.67,0.015,0.033
WASHINGTON,4,2018,37.18,62.82,0.015,0.033
WASHINGTON,5,2018,45.24,54.76,0.015,0.033
WASHINGTON,6,2018,63.89,36.11,0.015,0.033
WASHINGTON,7,2018,83.56,16.44,0.015,0.033
WASHINGTON,8,2018,52.42,47.58,0.015,0.033
WASHINGTON,9,2018,100.0,0.0,0.015,0.033
WASHINGTON,10,2018,61.54,38.46,0.015,0.033
WISCONSIN,1,2018,43.65,56.35,-0.107,-0.141
WISCONSIN,2,2018,100.0,0.0,-0.107,-0.141
WISCONSIN,3,2018,59.67,40.33,-0.107,-0.141
WISCONSIN,4,2018,77.75,22.25,-0.107,-0.141
WISCONSIN,5,2018,38.02,61.98,-0.107,-0.141
WISCONSIN,6,2018,44.49,55.51,-0.107,-0.141
WISCONSIN,7,2018,39.05,60.95,-0.107,-0.141
WISCONSIN,8,2018,36.29,63.71,-0.107,-0.141
ALABAMA,1,2020,35.57,64.43,-0.118,-0.196
ALABAMA,2,2020,34.72,65.28,-0.118,-0.196
ALABAMA,3,2020,32.49,67.51,-0.118,-0.196
ALABAMA,4,2020,17.7,82.3,-0.118,-0.196
ALABAMA,5,2020,0.0,100.0,-0.118,-0.196
ALABAMA,6,2020,0.0,100.0,-0.118,-0.196
ALABAMA,7,2020,100.0,0.0,-0.118,-0.196
ARIZONA,1,2020,51.61,48.39,0.071,-0.005
ARIZONA,2,2020,55.12,44.88,0.071,-0.005
ARIZONA,3,2020,64.57,35.43,0.071,-0.005
ARIZONA,4,2020,30.24,69.76,0.071,-0.005
ARIZONA,5,2020,41.11,58.89,0.071,-0.005
ARIZONA,6,2020,47.83,52.17,0.071,-0.005
ARIZONA,7,2020,76.71,23.29,0.071,-0.005
ARIZONA,8,2020,40.43,59.57,0.071,-0.005
ARIZONA,9,2020,61.63,38.37,0.071,-0.005
CALIFORNIA,1,2020,43.01,56.99,0.034,0.036
CALIFORNIA,2,2020,75.74,24.26,0.034,0.036
CALIFORNIA,3,2020,54.67,45.33,0.034,0.036
CALIFORNIA,4,2020,44.05,55.95,0.034,0.036
CALIFORNIA,5,2020,76.09,23.91,0.034,0.036
CALIFORNIA,6,2020,73.34,26.66,0.034,0.036
CALIFORNIA,7,2020,56.62,43.38,0.034,0.036
CALIFORNIA,8,2020,43.94,56.06,0.034,0.036
CALIFORNIA,9,2020,57.58,42.42,0.034,0.036
CALIFORNIA,10,2020,55.16,44.84,0.034,0.036
CALIFORNIA,11,2020,72.99,27.01,0.034,0.036
CALIFORNIA,12,2020,100.0,0.0,0.034,0.036
CALIFORNIA,13,2020,90.37,9.63,0.034,0.036
CALIFORNIA,14,2020,79.29,20.71,0.034,0.036
CALIFORNIA,15,2020,70.9,29.1,0.034,0.036
CALIFORNIA,16,2020,59.38,40.62,0.034,0.036
CALIFORNIA,17,2020,71.35,28.65,0.034,0.036
CALIFORNIA,18,2020,100.0,0.0,0.034,0.036
CALIFORNIA,19,2020,71.68,28.32,0.034,0.036
CALIFORNIA,20,2020,76.78,23.22,0.034,0.036
CALIFORNIA,21,2020,49.55,50.45,0.034,0.036
CALIFORNIA,22,2020,45.77,54.23,0.034,0.036
CALIFORNIA,23,2020,37.86,62.14,0.034,0.036
CALIFORNIA,24,2020,58.66,41.34,0.034,0.036
CALIFORNIA,25,2020,49.95,50.05,0.034,0.036
CALIFORNIA,26,2020,60.58,39.42,0.034,0.036
CALIFORNIA,27,2020,69.78,30.22,0.034,0.036
CALIFORNIA,28,2020,72.66,27.34,0.034,0.036
CALIFORNIA,29,2020,100.0,0.0,0.034,0.036
CALIFORNIA,30,2020,69.48,30.52,0.034,0.036
CALIFORNIA,31,2020,61.29,38.71,0.034,0.036
CALIFORNIA,32,2020,66.58,33.42,0.034,0.036
CALIFORNIA,33,2020,67.58,32.42,0.034,0.036
CALIFORNIA,34,2020,100.0,0.0,0.034,0.036
CALIFORNIA,35,2020,69.33,30.67,0.034,0.036
CALIFORNIA,36,2020,60.34,39.66,0.034,0.036
CALIFORNIA,37,2020,85.94,14.06,0.034,0.036
CALIFORNIA,38,2020,100.0,0.0,0.034,0.036
CALIFORNIA,39,2020,49.4,50.6,0.034,0.036
CALIFORNIA,40,2020,72.74,27.26,0.034,0.036
CALIFORNIA,41,2020,64.03,35.97,0.034,0.036
CALIFORNIA,42,2020,42.87,57.13,0.034,0.036
CALIFORNIA,43,2020,71.68,28.32,0.034,0.036
CALIFORNIA,44,2020,100.0,0.0,0.034,0.036
CALIFORNIA,45,2020,53.46,46.54,0.034,0.036
CALIFORNIA,46,2020,68.75,31.25,0.034,0.036
CALIFORNIA,47,2020,63.27,36.73,0.034,0.036
CALIFORNIA,48,2020,48.94,51.06,0.034,0.036
CALIFORNIA,49,2020,53.13,46.87,0.034,0.036
CALIFORNIA,50,2020,46.05,53.95,0.034,0.036
CALIFORNIA,51,2020,68.3,31.7,0.034,0.036
CALIFORNIA,52,2020,61.58,38.42,0.034,0.036
CALIFORNIA,53,2020,100.0,0.0,0.034,0.036
COLORADO,1,2020,75.79,24.21,-0.053,-0.012
COLORADO,2,2020,63.45,36.55,-0.053,-0.012
COLORADO,3,2020,46.8,53.2,-0.053,-0.012
COLORADO,4,2020,37.85,62.15,-0.053,-0.012
COLORADO,5,2020,39.36,60.64,-0.053,-0.012
COLORADO,6,2020,58.83,41.17,-0.053,-0.012
COLORADO,7,2020,61.13,38.87,-0.053,-0.012
FLORIDA,1,2020,34.49,65.51,-0.031,-0.058
FLORIDA,2,2020,0.0,100.0,-0.031,-0.058
FLORIDA,3,2020,42.86,57.14,-0.031,-0.058
FLORIDA,4,2020,38.9,61.1,-0.031,-0.058
FLORIDA,5,2020,65.13,34.87,-0.031,-0.058
FLORIDA,6,2020,39.37,60.63,-0.031,-0.058
FLORIDA,7,2020,56.14,43.86,-0.031,-0.058
FLORIDA,8,2020,38.65,61.35,-0.031,-0.058
FLORIDA,9,2020,56.03,43.97,-0.031,-0.058
FLORIDA,10,2020,63.62,36.38,-0.031,-0.058
FLORIDA,11,2020,33.28,66.72,-0.031,-0.058
FLORIDA,12,2020,37.12,62.88,-0.031,-0.058
FLORIDA,13,2020,53.04,46.96,-0.031,-0.058
FLORIDA,14,2020,60.26,39.74,-0.031,-0.058
FLORIDA,15,2020,44.61,55.39,-0.031,-0.058
FLORIDA,16,2020,44.5,55.5,-0.031,-0.058
FLORIDA,17,2020,34.52,65.48,-0.031,-0.058
FLORIDA,18,2020,42.43,57.57,-0.031,-0.058
FLORIDA,19,2020,38.72,61.28,-0.031,-0.058
FLORIDA,20,2020,78.68,21.32,-0.031,-0.058
FLORIDA,21,2020,60.15,39.85,-0.031,-0.058
FLORIDA,22,2020,58.6,41.4,-0.031,-0.058
FLORIDA,23,2020,58.2,41.8,-0.031,-0.058
FLORIDA,24,2020,78.74,21.26,-0.031,-0.058
FLORIDA,25,2020,-0.0,100.0,-0.031,-0.058
FLORIDA,26,2020,48.28,51.72,-0.031,-0.058
FLORIDA,27,2020,48.63,51.37,-0.031,-0.058
GEORGIA,1,2020,41.65,58.35,-0.084,-0.143
GEORGIA,2,2020,59.12,40.88,-0.084,-0.143
GEORGIA,3,2020,34.95,65.05,-0.084,-0.143
GEORGIA,4,2020,80.08,19.92,-0.084,-0.143
GEORGIA,5,2020,85.15,14.85,-0.084,-0.143
GEORGIA,6,2020,54.59,45.41,-0.084,-0.143
GEORGIA,7,2020,51.39,48.61,-0.084,-0.143
GEORGIA,8,2020,35.48,64.52,-0.084,-0.143
GEORGIA,9,2020,21.42,78.58,-0.084,-0.143
GEORGIA,10,2020,37.69,62.31,-0.084,-0.143
GEORGIA,11,2020,39.57,60.43,-0.084,-0.143
GEORGIA,12,2020,41.62,58.38,-0.084,-0.143
GEORGIA,13,2020,77.4,22.6,-0.084,-0.143
GEORGIA,14,2020,25.29,74.71,-0.084,-0.143
ILLINOIS,1,2020,73.84,26.16,0.037,0.014
ILLINOIS,2,2020,78.81,21.19,0.037,0.014
ILLINOIS,3,2020,56.38,43.62,0.037,0.014
ILLINOIS,4,2020,84.05,15.95,0.037,0.014
ILLINOIS,5,2020,72.66,27.34,0.037,0.014
ILLINOIS,6,2020,53.76,46.24,0.037,0.014
ILLINOIS,7,2020,85.77,14.23,0.037,0.014
ILLINOIS,8,2020,100.0,0.0,0.037,0.014
ILLINOIS,9,2020,70.98,29.02,0.037,0.014
ILLINOIS,10,2020,63.88,36.12,0.037,0.014
ILLINOIS,11,2020,63.3,36.7,0.037,0.014
ILLINOIS,12,2020,39.57,60.43,0.037,0.014
ILLINOIS,13,2020,45.54,54.46,0.037,0.014
ILLINOIS,14,2020,50.67,49.33,0.037,0.014
ILLINOIS,15,2020,26.55,73.45,0.037,0.014
ILLINOIS,16,2020,35.28,64.72,0.037,0.014
ILLINOIS,17,2020,52.03,47.97,0.037,0.014
ILLINOIS,18,2020,29.59,70.41,0.037,0.014
INDIANA,1,2020,58.34,41.66,-0.116,-0.142
INDIANA,2,2020,38.51,61.49,-0.116,-0.142
INDIANA,3,2020,32.16,67.84,-0.116,-0.142
INDIANA,4,2020,33.38,66.62,-0.116,-0.142
INDIANA,5,2020,47.87,52.13,-0.116,-0.142
INDIANA,6,2020,28.79,71.21,-0.116,-0.142
INDIANA,7,2020,62.44,37.56,-0.116,-0.142
INDIANA,8,2020,30.83,69.17,-0.116,-0.142
INDIANA,9,2020,35.57,64.43,-0.116,-0.142
MARYLAND,1,2020,36.45,63.55,0.101,0.136
MARYLAND,2,2020,67.89,32.11,0.101,0.136
MARYLAND,3,2020,69.9,30.1,0.101,0.136
MARYLAND,4,2020,79.74,20.26,0.101,0.136
MARYLAND,5,2020,68.94,31.06,0.101,0.136
MARYLAND,6,2020,60.02,39.98,0.101,0.136
MARYLAND,7,2020,71.86,28.14,0.101,0.136
MARYLAND,8,2020,68.36,31.64,0.101,0.136
MASSACHUSETTS,1,2020,100.0,0.0,0.135,-0.074
MASSACHUSETTS,2,2020,65.39,34.61,0.135,-0.074
MASSACHUSETTS,3,2020,100.0,0.0,0.135,-0.074
MASSACHUSETTS,4,2020,61.01,38.99,0.135,-0.074
MASSACHUSETTS,5,2020,74.39,25.61,0.135,-0.074
MASSACHUSETTS,6,2020,65.52,34.48,0.135,-0.074
MASSACHUSETTS,7,2020,100.0,0.0,0.135,-0.074
MASSACHUSETTS,8,2020,100.0,0.0,0.135,-0.074
MASSACHUSETTS,9,2020,62.79,37.21,0.135,-0.074
MICHIGAN,1,2020,37.41,62.59,-0.115,-0.119
MICHIGAN,2,2020,39.23,60.77,-0.115,-0.119
MICHIGAN,3,2020,47.04,52.96,-0.115,-0.119
MICHIGAN,4,2020,33.24,66.76,-0.115,-0.119
MICHIGAN,5,2020,56.6,43.4,-0.115,-0.119
MICHIGAN,6,2020,41.83,58.17,-0.115,-0.119
MICHIGAN,7,2020,41.25,58.75,-0.115,-0.119
MICHIGAN,8,2020,51.83,48.17,-0.115,-0.119
MICHIGAN,9,2020,60.04,39.96,-0.115,-0.119
MICHIGAN,10,2020,33.72,66.28,-0.115,-0.119
MICHIGAN,11,2020,51.21,48.79,-0.115,-0.119
MICHIGAN,12,2020,68.41,31.59,-0.115,-0.119
MICHIGAN,13,2020,80.72,19.28,-0.115,-0.119
MICHIGAN,14,2020,81.24,18.76,-0.115,-0.119
MINNESOTA,1,2020,0.0,100.0,0.041,-0.052
MINNESOTA,2,2020,51.2,48.8,0.041,-0.052
MINNESOTA,3,2020,55.64,44.36,0.041,-0.052
MINNESOTA,4,2020,68.56,31.44,0.041,-0.052
MINNESOTA,5,2020,71.33,28.67,0.041,-0.052
MINNESOTA,6,2020,0.0,100.0,0.041,-0.052
MINNESOTA,7,2020,42.74,57.26,0.041,-0.052
MINNESOTA,8,2020,0.0,100.0,0.041,-0.052
MISSOURI,1,2020,80.6,19.4,-0.069,-0.186
MISSOURI,2,2020,46.73,53.27,-0.069,-0.186
MISSOURI,3,2020,29.1,70.9,-0.069,-0.186
MISSOURI,4,2020,30.5,69.5,-0.069,-0.186
MISSOURI,5,2020,60.38,39.62,-0.069,-0.186
MISSOURI,6,2020,31.49,68.51,-0.069,-0.186
MISSOURI,7,2020,27.84,72.16,-0.069,-0.186
MISSOURI,8,2020,21.75,78.25,-0.069,-0.186
NEW JERSEY,1,2020,62.48,37.52,0.048,-0.02
NEW JERSEY,2,2020,47.07,52.93,0.048,-0.02
NEW JERSEY,3,2020,53.93,46.07,0.048,-0.02
NEW JERSEY,4,2020,38.99,61.01,0.048,-0.02
NEW JERSEY,5,2020,53.8,46.2,0.048,-0.02
NEW JERSEY,6,2020,61.17,38.83,0.048,-0.02
NEW JERSEY,7,2020,50.61,49.39,0.048,-0.02
NEW JERSEY,8,2020,75.07,24.93,0.048,-0.02
NEW JERSEY,9,2020,67.37,32.63,0.048,-0.02
NEW JERSEY,10,2020,85.7,14.3,0.048,-0.02
NEW JERSEY,11,2020,53.3,46.7,0.048,-0.02
NEW JERSEY,12,2020,66.83,33.17,0.048,-0.02
NEW YORK,1,2020,47.09,52.91,-0.025,-0.023
NEW YORK,2,2020,47.8,52.2,-0.025,-0.023
NEW YORK,3,2020,57.07,42.93,-0.025,-0.023
NEW YORK,4,2020,58.87,41.13,-0.025,-0.023
NEW YORK,5,2020,100.0,0.0,-0.025,-0.023
NEW YORK,6,2020,68.03,31.97,-0.025,-0.023
NEW YORK,7,2020,84.22,15.78,-0.025,-0.023
NEW YORK,8,2020,84.11,15.89,-0.025,-0.023
NEW YORK,9,2020,82.99,17.01,-0.025,-0.023
NEW YORK,10,2020,74.8,25.2,-0.025,-0.023
NEW YORK,11,2020,48.42,51.58,-0.025,-0.023
NEW YORK,12,2020,84.36,15.64,-0.025,-0.023
NEW YORK,13,2020,91.1,8.9,-0.025,-0.023
NEW YORK,14,2020,74.42,25.58,-0.025,-0.023
NEW YORK,15,2020,89.93,10.07,-0.025,-0.023
NEW YORK,16,2020,100.0,0.0,-0.025,-0.023
NEW YORK,17,2020,61.06,38.94,-0.025,-0.023
NEW YORK,18,2020,57.1,42.9,-0.025,-0.023
NEW YORK,19,2020,52.63,47.37,-0.025,-0.023
NEW YORK,20,2020,61.63,38.37,-0.025,-0.023
NEW YORK,21,2020,41.91,58.09,-0.025,-0.023
NEW YORK,22,2020,49.22,50.78,-0.025,-0.023
NEW YORK,23,2020,41.76,58.24,-0.025,-0.023
NEW YORK,24,2020,48.63,51.37,-0.025,-0.023
NEW YORK,25,2020,61.79,38.21,-0.025,-0.023
NEW YORK,26,2020,68.82,31.18,-0.025,-0.023
NEW YORK,27,2020,41.51,58.49,-0.025,-0.023
NORTH CAROLINA,1,2020,54.18,45.82,-0.088,-0.08
NORTH CAROLINA,2,2020,64.38,35.62,-0.088,-0.08
NORTH CAROLINA,3,2020,36.62,63.38,-0.088,-0.08
NORTH CAROLINA,4,2020,67.33,32.67,-0.088,-0.08
NORTH CAROLINA,5,2020,31.73,68.27,-0.088,-0.08
NORTH CAROLINA,6,2020,62.27,37.73,-0.088,-0.08
NORTH CAROLINA,7,2020,39.66,60.34,-0.088,-0.08
NORTH CAROLINA,8,2020,46.72,53.28,-0.088,-0.08
NORTH CAROLINA,9,2020,44.41,55.59,-0.088,-0.08
NORTH CAROLINA,10,2020,31.09,68.91,-0.088,-0.08
NORTH CAROLINA,11,2020,43.72,56.28,-0.088,-0.08
NORTH CAROLINA,12,2020,100.0,0.0,-0.088,-0.08
NORTH CAROLINA,13,2020,31.82,68.18,-0.088,-0.08
OHIO,1,2020,46.29,53.71,-0.141,-0.197
OHIO,2,2020,38.91,61.09,-0.141,-0.197
OHIO,3,2020,70.85,29.15,-0.141,-0.197
OHIO,4,2020,30.17,69.83,-0.141,-0.197
OHIO,5,2020,32.0,68.0,-0.141,-0.197
OHIO,6,2020,25.59,74.41,-0.141,-0.197
OHIO,7,2020,30.18,69.82,-0.141,-0.197
OHIO,8,2020,31.02,68.98,-0.141,-0.197
OHIO,9,2020,63.08,36.92,-0.141,-0.197
OHIO,10,2020,41.64,58.36,-0.141,-0.197
OHIO,11,2020,80.05,19.95,-0.141,-0.197
OHIO,12,2020,43.06,56.94,-0.141,-0.197
OHIO,13,2020,53.88,46.12,-0.141,-0.197
OHIO,14,2020,39.9,60.1,-0.141,-0.197
OHIO,15,2020,36.57,63.43,-0.141,-0.197
OHIO,16,2020,36.81,63.19,-0.141,-0.197
PENNSYLVANIA,1,2020,43.44,56.56,-0.034,-0.043
PENNSYLVANIA,2,2020,72.54,27.46,-0.034,-0.043
PENNSYLVANIA,3,2020,91.03,8.97,-0.034,-0.043
PENNSYLVANIA,4,2020,59.53,40.47,-0.034,-0.043
PENNSYLVANIA,5,2020,64.7,35.3,-0.034,-0.043
PENNSYLVANIA,6,2020,56.05,43.95,-0.034,-0.043
PENNSYLVANIA,7,2020,51.87,48.13,-0.034,-0.043
PENNSYLVANIA,8,2020,51.78,48.22,-0.034,-0.043
PENNSYLVANIA,9,2020,33.67,66.33,-0.034,-0.043
PENNSYLVANIA,10,2020,46.69,53.31,-0.034,-0.043
PENNSYLVANIA,11,2020,36.88,63.12,-0.034,-0.043
PENNSYLVANIA,12,2020,29.16,70.84,-0.034,-0.043
PENNSYLVANIA,13,2020,26.51,73.49,-0.034,-0.043
PENNSYLVANIA,14,2020,35.31,64.69,-0.034,-0.043
PENNSYLVANIA,15,2020,26.54,73.46,-0.034,-0.043
PENNSYLVANIA,16,2020,40.66,59.34,-0.034,-0.043
PENNSYLVANIA,17,2020,51.15,48.85,-0.034,-0.043
PENNSYLVANIA,18,2020,69.25,30.75,-0.034,-0.043
SOUTH CAROLINA,1,2020,49.37,50.63,-0.178,-0.173
SOUTH CAROLINA,2,2020,43.35,56.65,-0.178,-0.173
SOUTH CAROLINA,3,2020,28.72,71.28,-0.178,-0.173
SOUTH CAROLINA,4,2020,37.46,62.54,-0.178,-0.173
SOUTH CAROLINA,5,2020,39.89,60.11,-0.178,-0.173
SOUTH CAROLINA,6,2020,68.87,31.13,-0.178,-0.173
SOUTH CAROLINA,7,2020,38.16,61.84,-0.178,-0.173
TENNESSEE,1,2020,23.12,76.88,-0.027,-0.223
TENNESSEE,2,2020,31.46,68.54,-0.027,-0.223
TENNESSEE,3,2020,31.18,68.82,-0.027,-0.223
TENNESSEE,4,2020,33.33,66.67,-0.027,-0.223
TENNESSEE,5,2020,100.0,0.0,-0.027,-0.223
TENNESSEE,6,2020,24.56,75.44,-0.027,-0.223
TENNESSEE,7,2020,28.1,71.9,-0.027,-0.223
TENNESSEE,8,2020,30.11,69.89,-0.027,-0.223
TENNESSEE,9,2020,79.38,20.62,-0.027,-0.223
TEXAS,1,2020,27.42,72.58,-0.022,-0.106
TEXAS,2,2020,43.49,56.51,-0.022,-0.106
TEXAS,3,2020,43.77,56.23,-0.022,-0.106
TEXAS,4,2020,23.12,76.88,-0.022,-0.106
TEXAS,5,2020,36.69,63.31,-0.022,-0.106
TEXAS,6,2020,45.44,54.56,-0.022,-0.106
TEXAS,7,2020,51.7,48.3,-0.022,-0.106
TEXAS,8,2020,25.99,74.01,-0.022,-0.106
TEXAS,9,2020,77.72,22.28,-0.022,-0.106
TEXAS,10,2020,46.35,53.65,-0.022,-0.106
TEXAS,11,2020,18.67,81.33,-0.022,-0.106
TEXAS,12,2020,34.15,65.85,-0.022,-0.106
TEXAS,13,2020,18.86,81.14,-0.022,-0.106
TEXAS,14,2020,38.36,61.64,-0.022,-0.106
TEXAS,15,2020,51.47,48.53,-0.022,-0.106
TEXAS,16,2020,64.72,35.28,-0.022,-0.106
TEXAS,17,2020,42.28,57.72,-0.022,-0.106
TEXAS,18,2020,75.72,24.28,-0.022,-0.106
TEXAS,19,2020,23.41,76.59,-0.022,-0.106
TEXAS,20,2020,66.14,33.86,-0.022,-0.106
TEXAS,21,2020,46.61,53.39,-0.022,-0.106
TEXAS,22,2020,46.4,53.6,-0.022,-0.106
TEXAS,23,2020,47.96,52.04,-0.022,-0.106
TEXAS,24,2020,49.31,50.69,-0.022,-0.106
TEXAS,25,2020,42.95,57.05,-0.022,-0.106
TEXAS,26,2020,38.07,61.93,-0.022,-0.106
TEXAS,27,2020,35.65,64.35,-0.022,-0.106
TEXAS,28,2020,59.93,40.07,-0.022,-0.106
TEXAS,29,2020,72.21,27.79,-0.022,-0.106
TEXAS,30,2020,80.8,19.2,-0.022,-0.106
TEXAS,31,2020,45.32,54.68,-0.022,-0.106
TEXAS,32,2020,53.07,46.93,-0.022,-0.106
TEXAS,33,2020,72.65,27.35,-0.022,-0.106
TEXAS,34,2020,56.99,43.01,-0.022,-0.106
TEXAS,35,2020,68.58,31.42,-0.022,-0.106
TEXAS,36,2020,24.79,75.21,-0.022,-0.106
VIRGINIA,1,2020,41.77,58.23,-0.006,-0.059
VIRGINIA,2,2020,52.95,47.05,-0.006,-0.059
VIRGINIA,3,2020,68.5,31.5,-0.006,-0.059
VIRGINIA,4,2020,61.71,38.29,-0.006,-0.059
VIRGINIA,5,2020,47.42,52.58,-0.006,-0.059
VIRGINIA,6,2020,35.33,64.67,-0.006,-0.059
VIRGINIA,7,2020,50.91,49.09,-0.006,-0.059
VIRGINIA,8,2020,75.97,24.03,-0.006,-0.059
VIRGINIA,9,2020,0.0,100.0,-0.006,-0.059
VIRGINIA,10,2020,56.58,43.42,-0.006,-0.059
VIRGINIA,11,2020,71.59,28.41,-0.006,-0.059
WASHINGTON,1,2020,58.62,41.38,0.015,0.033
WASHINGTON,2,2020,63.24,36.76,0.015,0.033
WASHINGTON,3,2020,43.5,56.5,0.015,0.033
WASHINGTON,4,2020,33.69,66.31,0.015,0.033
WASHINGTON,5,2020,38.59,61.41,0.015,0.033
WASHINGTON,6,2020,59.45,40.55,0.015,0.033
WASHINGTON,7,2020,83.19,16.81,0.015,0.033
WASHINGTON,8,2020,51.79,48.21,0.015,0.033
WASHINGTON,9,2020,74.26,25.74,0.015,0.033
WASHINGTON,10,2020,100.0,0.0,0.015,0.033
WISCONSIN,1,2020,40.65,59.35,-0.107,-0.141
WISCONSIN,2,2020,69.72,30.28,-0.107,-0.141
WISCONSIN,3,2020,51.33,48.67,-0.107,-0.141
WISCONSIN,4,2020,76.68,23.32,-0.107,-0.141
WISCONSIN,5,2020,39.86,60.14,-0.107,-0.141
WISCONSIN,6,2020,40.74,59.26,-0.107,-0.141
WISCONSIN,7,2020,39.23,60.77,-0.107,-0.141
WISCONSIN,8,2020,35.8,64.2,-0.107,-0.141
ALABAMA,1,2022,0.0,100.0,-0.006,-0.149
ALABAMA,2,2022,29.68,70.32,-0.006,-0.149
ALABAMA,3,2022,26.09,73.91,-0.006,-0.149
ALABAMA,4,2022,13.95,86.05,-0.006,-0.149
ALABAMA,5,2022,30.58,69.42,-0.006,-0.149
ALABAMA,6,2022,0.0,100.0,-0.006,-0.149
ALABAMA,7,2022,64.64,35.36,-0.006,-0.149
ARIZONA,1,2022,49.56,50.44,-0.107,-0.03
ARIZONA,2,2022,46.13,53.87,-0.107,-0.03
ARIZONA,3,2022,76.98,23.02,-0.107,-0.03
ARIZONA,4,2022,56.11,43.89,-0.107,-0.03
ARIZONA,5,2022,39.72,60.28,-0.107,-0.03
ARIZONA,6,2022,49.25,50.75,-0.107,-0.03
ARIZONA,7,2022,64.54,35.46,-0.107,-0.03
ARIZONA,8,2022,0.0,100.0,-0.107,-0.03
ARIZONA,9,2022,0.0,100.0,-0.107,-0.03
CALIFORNIA,1,2022,37.93,62.07,0.086,0.04
CALIFORNIA,2,2022,74.4,25.6,0.086,0.04
CALIFORNIA,3,2022,46.35,53.65,0.086,0.04
CALIFORNIA,4,2022,67.8,32.2,0.086,0.04
CALIFORNIA,5,2022,38.69,61.31,0.086,0.04
CALIFORNIA,6,2022,55.95,44.05,0.086,0.04
CALIFORNIA,7,2022,68.26,31.74,0.086,0.04
CALIFORNIA,8,2022,75.73,24.27,0.086,0.04
CALIFORNIA,9,2022,54.82,45.18,0.086,0.04
CALIFORNIA,10,2022,100.0,0.0,0.086,0.04
CALIFORNIA,11,2022,83.95,16.05,0.086,0.04
CALIFORNIA,12,2022,90.47,9.53,0.086,0.04
CALIFORNIA,13,2022,49.79,50.21,0.086,0.04
CALIFORNIA,14,2022,69.34,30.66,0.086,0.04
CALIFORNIA,15,2022,100.0,0.0,0.086,0.04
CALIFORNIA,16,2022,100.0,0.0,0.086,0.04
CALIFORNIA,17,2022,70.93,29.07,0.086,0.04
CALIFORNIA,18,2022,65.85,34.15,0.086,0.04
CALIFORNIA,19,2022,68.65,31.35,0.086,0.04
CALIFORNIA,20,2022,32.75,67.25,0.086,0.04
CALIFORNIA,21,2022,54.18,45.82,0.086,0.04
CALIFORNIA,22,2022,48.48,51.52,0.086,0.04
CALIFORNIA,23,2022,38.97,61.03,0.086,0.04
CALIFORNIA,24,2022,60.57,39.43,0.086,0.04
CALIFORNIA,25,2022,57.38,42.62,0.086,0.04
CALIFORNIA,26,2022,54.53,45.47,0.086,0.04
CALIFORNIA,27,2022,46.76,53.24,0.086,0.04
CALIFORNIA,28,2022,66.24,33.76,0.086,0.04
CALIFORNIA,29,2022,100.0,0.0,0.086,0.04
CALIFORNIA,30,2022,100.0,0.0,0.086,0.04
